image_path,original_filename,breed,age_min,age_max,age_mid,age_range,sex,age_label,dataset
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 5-7 M(1) copy.jpg,Terrier cross 5-7 M(1) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 5-7 M(2) copy.jpg,Terrier cross 5-7 M(2) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 5-7 M(3) copy.jpg,Terrier cross 5-7 M(3) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 5-7 M(4) copy.jpg,terrier cross 5-7 M(4) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 5-7 M(5) copy.jpg,terrier cross 5-7 M(5) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 6 M copy.jpg,Terrier cross 6 M copy.jpg,terrier cross,6.0,6.0,6.0,6,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 7 M (3).png,terrier cross 7 M (3).png,terrier cross,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 7 M.png,Terrier cross 7 M.png,terrier cross,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8 F(1) copy.jpg,terrier cross 8 F(1) copy.jpg,terrier cross,8.0,8.0,8.0,8,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ F copy.jpg,terrier cross 8+ F copy.jpg,terrier cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ F(1) copy.jpg,terrier cross 8+ F(1) copy.jpg,terrier cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ F(2) copy.jpg,terrier cross 8+ F(2) copy.jpg,terrier cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ F.png,terrier cross 8+ F.png,terrier cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 8+ M (1) copy.jpg,Terrier cross 8+ M (1) copy.jpg,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ M (10).png,terrier cross 8+ M (10).png,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 8+ M copy.jpg,Terrier cross 8+ M copy.jpg,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ M(2) copy.jpg,terrier cross 8+ M(2) copy.jpg,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ M(2).png,terrier cross 8+ M(2).png,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ M(20).png,terrier cross 8+ M(20).png,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 8+ M.png,terrier cross 8+ M.png,terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\tibetan spaniel 7 M copy.jpg,tibetan spaniel 7 M copy.jpg,tibetan spaniel,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\trailhound 5-7 M copy.jpg,trailhound 5-7 M copy.jpg,trailhound,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\trailhound 8 M.png,trailhound 8 M.png,trailhound,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\west highland terrier 5-7 F copy.jpg,west highland terrier 5-7 F copy.jpg,west highland terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\west highland terrier 5-7 M copy.jpg,west highland terrier 5-7 M copy.jpg,west highland terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\west highland terrier 8+ M.png,west highland terrier 8+ M.png,west highland terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Whippet 8+ F copy.jpg,Whippet 8+ F copy.jpg,whippet,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\yorkshire Terrier 14 F copy.jpg,yorkshire Terrier 14 F copy.jpg,yorkshire terrier,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\yorkshire terrier 5-7 F(2).png,yorkshire terrier 5-7 F(2).png,yorkshire terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Yorkshire Terrier 5-7 M copy.jpg,Yorkshire Terrier 5-7 M copy.jpg,yorkshire terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Yorkshire terrier 8+ F copy.jpg,Yorkshire terrier 8+ F copy.jpg,yorkshire terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\akita 0.5-1 M copy.jpg,akita 0.5-1 M copy.jpg,akita,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\akita 1-2 M(1) copy.jpg,akita 1-2 M(1) copy.jpg,akita,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Akita 1-2 M.jpg,Akita 1-2 M.jpg,akita,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Akita 2.5 F.png,Akita 2.5 F.png,akita,2.5,2.5,2.5,2.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\alaskan malamute 1-2 M(1).png,alaskan malamute 1-2 M(1).png,alaskan malamute,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\american bulldog 0.67 M.png,american bulldog 0.67 M.png,american bulldog,0.67,0.67,0.67,0.67,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\American bulldog 1-2 F (1) copy.jpg,American bulldog 1-2 F (1) copy.jpg,american bulldog,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\American bulldog 1-2 F copy.jpg,American bulldog 1-2 F copy.jpg,american bulldog,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\american bulldog 1-2 M(1) copy.jpg,american bulldog 1-2 M(1) copy.jpg,american bulldog,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\american bulldog 1-2 M(1).png,american bulldog 1-2 M(1).png,american bulldog,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\American bulldog 1-2 M.png,American bulldog 1-2 M.png,american bulldog,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Beagle 0.5-1 M copy.jpg,Beagle 0.5-1 M copy.jpg,beagle,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Beagle 1-2 F copy.jpg,Beagle 1-2 F copy.jpg,beagle,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\beagle cross 0.5-1 F.png,beagle cross 0.5-1 F.png,beagle cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Belgian Malinois 1-2 M copy.jpg,Belgian Malinois 1-2 M copy.jpg,belgian malinois,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Belgian shepherd Malinois 1-2 M(1).png,Belgian shepherd Malinois 1-2 M(1).png,belgian shepherd malinois,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Belgian shepherd Malinois 1-2 M.png,Belgian shepherd Malinois 1-2 M.png,belgian shepherd malinois,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\bichon frise 1-2 M.png,bichon frise 1-2 M.png,bichon frise,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 0.33 M(2).png,border collie 0.33 M(2).png,border collie,0.33,0.33,0.33,0.33,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 0.33 M(3).png,border collie 0.33 M(3).png,border collie,0.33,0.33,0.33,0.33,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border collie 0.33 M.png,Border collie 0.33 M.png,border collie,0.33,0.33,0.33,0.33,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 0.5 M copy.jpg,border collie 0.5 M copy.jpg,border collie,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border Collie 0.5 M.png,Border Collie 0.5 M.png,border collie,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border collie 0.5-1 F copy.jpg,Border collie 0.5-1 F copy.jpg,border collie,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border Collie 0.5-1 F(1) copy.jpg,Border Collie 0.5-1 F(1) copy.jpg,border collie,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 0.5-1 M copy.jpg,border collie 0.5-1 M copy.jpg,border collie,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 1 F.png,border collie 1 F.png,border collie,1.0,1.0,1.0,1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border Collie 1-2 F copy.jpg,Border Collie 1-2 F copy.jpg,border collie,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 1-2 F(2) copy.jpg,border collie 1-2 F(2) copy.jpg,border collie,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 1-2 M copy.jpg,border collie 1-2 M copy.jpg,border collie,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border Collie 1-2 M(1).png,border Collie 1-2 M(1).png,border collie,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie 1-2 M(2) copy.jpg,border collie 1-2 M(2) copy.jpg,border collie,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Border collie 1-2 M.png,Border collie 1-2 M.png,border collie,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\border collie cross 1-2 F(30).png,border collie cross 1-2 F(30).png,border collie cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Boxer cross 1-2 M copy.jpg,Boxer cross 1-2 M copy.jpg,boxer cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Bull mastiff 1-2 M copy.jpg,Bull mastiff 1-2 M copy.jpg,bull mastiff,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Bulldog 1-2 M copy.jpg,Bulldog 1-2 M copy.jpg,bulldog,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\bulldog 2 F(1).png,bulldog 2 F(1).png,bulldog,2.0,2.0,2.0,2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\bulldog cross 0.5-1 M (21).png,bulldog cross 0.5-1 M (21).png,bulldog cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\chihuahua 1-2 M copy.jpg,chihuahua 1-2 M copy.jpg,chihuahua,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Chihuahua long hair 0.5 F.png,Chihuahua long hair 0.5 F.png,chihuahua long hair,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\chihuahua long hair 1-2 M.png,chihuahua long hair 1-2 M.png,chihuahua long hair,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Chihuahua short hair 0.33 F.png,Chihuahua short hair 0.33 F.png,chihuahua short hair,0.33,0.33,0.33,0.33,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Chihuahua short hair 0.33 M(1).png,Chihuahua short hair 0.33 M(1).png,chihuahua short hair,0.33,0.33,0.33,0.33,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Chihuahua short hair 0.33 M.png,Chihuahua short hair 0.33 M.png,chihuahua short hair,0.33,0.33,0.33,0.33,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cocker Spaniel 0.5-1 M copy.jpg,cocker Spaniel 0.5-1 M copy.jpg,cocker spaniel,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cocker Spaniel 0.67 M.png,Cocker Spaniel 0.67 M.png,cocker spaniel,0.67,0.67,0.67,0.67,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cocker Spaniel 1-2 M copy.jpg,Cocker Spaniel 1-2 M copy.jpg,cocker spaniel,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cocker spaniel 2.5 F.png,cocker spaniel 2.5 F.png,cocker spaniel,2.5,2.5,2.5,2.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cocker spaniel cross poodle 0.5 F copy.jpg,cocker spaniel cross poodle 0.5 F copy.jpg,cocker spaniel cross poodle,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cocker spaniel cross poodle 0.5-1 M.png,cocker spaniel cross poodle 0.5-1 M.png,cocker spaniel cross poodle,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie 0.5 F copy.jpg,collie 0.5 F copy.jpg,collie,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie akita cross 1-2 M(1).png,collie akita cross 1-2 M(1).png,collie akita cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 0.5-1 F(1).png,collie cross 0.5-1 F(1).png,collie cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 0.5-1 F.png,collie cross 0.5-1 F.png,collie cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Collie Cross 0.5-1 M copy.jpg,Collie Cross 0.5-1 M copy.jpg,collie cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 0.5-1 M(1) copy.jpg,collie cross 0.5-1 M(1) copy.jpg,collie cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Collie cross 1-2 F(1) copy.jpg,Collie cross 1-2 F(1) copy.jpg,collie cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Collie cross 1-2 M(1) copy.jpg,Collie cross 1-2 M(1) copy.jpg,collie cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 1-2 M(2) copy.jpg,collie cross 1-2 M(2) copy.jpg,collie cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 1-2 M(2).png,collie cross 1-2 M(2).png,collie cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 1-2 M(3) copy.jpg,collie cross 1-2 M(3) copy.jpg,collie cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 1-2 M.png,collie cross 1-2 M.png,collie cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\collie cross 1.5 F.png,collie cross 1.5 F.png,collie cross,1.5,1.5,1.5,1.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Collie cross 2 M (1).png,Collie cross 2 M (1).png,collie cross,2.0,2.0,2.0,2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 0.5-1 F copy.jpg,Cross 0.5-1 F copy.jpg,cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 0.5-1 F(1) copy.jpg,cross 0.5-1 F(1) copy.jpg,cross,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 0.5-1 M (1) copy.jpg,Cross 0.5-1 M (1) copy.jpg,cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 0.5-1 M copy.jpg,Cross 0.5-1 M copy.jpg,cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 0.5-1 M(2) copy.jpg,cross 0.5-1 M(2) copy.jpg,cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 0.5-1 M(3) copy.jpg,cross 0.5-1 M(3) copy.jpg,cross,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 1-2 F copy.jpg,Cross 1-2 F copy.jpg,cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 F(1) copy.jpg,cross 1-2 F(1) copy.jpg,cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 F(2) copy.jpg,cross 1-2 F(2) copy.jpg,cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 F(3) copy.jpg,cross 1-2 F(3) copy.jpg,cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 F(5) copy.jpg,cross 1-2 F(5) copy.jpg,cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 1-2 M (2) copy.jpg,Cross 1-2 M (2) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 M(1) copy.jpg,cross 1-2 M(1) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Cross 1-2 M(3) copy.jpg,Cross 1-2 M(3) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 M(4) copy.jpg,cross 1-2 M(4) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 M(5) copy.jpg,cross 1-2 M(5) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross 1-2 M(6) copy.jpg,cross 1-2 M(6) copy.jpg,cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\cross breed 1-2 F copy.jpg,cross breed 1-2 F copy.jpg,cross breed,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Crossbreed 0.5 F.png,Crossbreed 0.5 F.png,crossbreed,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Crossbreed 0.5 M.png,Crossbreed 0.5 M.png,crossbreed,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\crossbreed 0.5-1 F(22).png,crossbreed 0.5-1 F(22).png,crossbreed,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\crossbreed 0.5-1 M(13).png,crossbreed 0.5-1 M(13).png,crossbreed,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\crossbreed 0.5-1 M(30).png,crossbreed 0.5-1 M(30).png,crossbreed,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\crossbreed 0.5-1 M.png,crossbreed 0.5-1 M.png,crossbreed,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Crossbreed 1-2 M(1).png,Crossbreed 1-2 M(1).png,crossbreed,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\dachshund 0.2 F copy.jpg,dachshund 0.2 F copy.jpg,dachshund,0.2,0.2,0.2,0.2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Dachshund cross 1-2 F copy.jpg,Dachshund cross 1-2 F copy.jpg,dachshund cross,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\doberman 0.5-1 M.png,doberman 0.5-1 M.png,doberman,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\english bull terrier 0.5-1 M.png,english bull terrier 0.5-1 M.png,english bull terrier,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\english bull terrier 1-2 F copy.jpg,english bull terrier 1-2 F copy.jpg,english bull terrier,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\English bull terrier cross 0.5 F.png,English bull terrier cross 0.5 F.png,english bull terrier cross,0.5,0.5,0.5,0.5,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Foxhound 0.5 M copy.jpg,Foxhound 0.5 M copy.jpg,foxhound,0.5,0.5,0.5,0.5,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\french bulldog 1 M.png,french bulldog 1 M.png,french bulldog,1.0,1.0,1.0,1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\German shepherd 0.5-1 M copy.jpg,German shepherd 0.5-1 M copy.jpg,german shepherd,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\german shepherd 0.5-1 M(1) copy.jpg,german shepherd 0.5-1 M(1) copy.jpg,german shepherd,0.5,1.0,0.75,0.5-1,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\German Shepherd 0.92 F.png,German Shepherd 0.92 F.png,german shepherd,0.92,0.92,0.92,0.92,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\german shepherd 1-2 F(1) copy.jpg,german shepherd 1-2 F(1) copy.jpg,german shepherd,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\german shepherd 1-2 M(2) copy.jpg,german shepherd 1-2 M(2) copy.jpg,german shepherd,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\german shepherd 1-2 M.png,german shepherd 1-2 M.png,german shepherd,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\German Shepherd cross 1-2 M copy.jpg,German Shepherd cross 1-2 M copy.jpg,german shepherd cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\German shepherd cross 1-2 M(1) copy.jpg,German shepherd cross 1-2 M(1) copy.jpg,german shepherd cross,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\german shepherd mix 1-2 F copy.jpg,german shepherd mix 1-2 F copy.jpg,german shepherd mix,1.0,2.0,1.5,1-2,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\golden retriever 0.5-1 F.png,golden retriever 0.5-1 F.png,golden retriever,0.5,1.0,0.75,0.5-1,F,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Greyhound 1-2 M(1) copy.jpg,Greyhound 1-2 M(1) copy.jpg,greyhound,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Greyhound 1-2 M(2) copy.jpg,Greyhound 1-2 M(2) copy.jpg,greyhound,1.0,2.0,1.5,1-2,M,Young,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Young\Greyhound 1-2 M(3) copy.jpg,Greyhound 1-2 M(3) copy.jpg,greyhound,1.0,2.0,1.5,1-2,M,Young,Expert
